datetime,open,high,low,close,volume,float
2013-01-15,9.741,9.741,9.741,9.741,0.0,
2013-01-16,9.638,9.638,9.638,9.638,0.0,
2013-01-17,9.635,9.635,9.635,9.635,0.0,
2013-01-18,9.762,9.762,9.762,9.762,0.0,
2013-01-21,9.762,9.762,9.762,9.762,0.0,
2013-01-22,9.485,9.485,9.485,9.485,0.0,
2013-01-23,9.623,9.623,9.623,9.623,0.0,
2013-01-24,9.486,9.486,9.486,9.486,0.0,
2013-01-25,9.513,9.513,9.513,9.513,0.0,
2013-01-28,9.55,9.55,9.55,9.55,0.0,
2013-01-29,9.76,9.76,9.76,9.76,0.0,
2013-01-30,9.728,9.728,9.728,9.728,0.0,
2013-01-31,9.728,9.728,9.728,9.728,0.0,
2013-02-01,9.728,9.728,9.728,9.728,0.0,
2013-02-04,9.728,9.728,9.728,9.728,0.0,
2013-02-05,9.728,9.728,9.728,9.728,0.0,
2013-02-06,9.728,9.728,9.728,9.728,0.0,
2013-02-07,9.728,9.728,9.728,9.728,0.0,
2013-02-08,9.728,9.728,9.728,9.728,0.0,
2013-02-18,9.474,9.474,9.474,9.474,0.0,
2013-02-19,9.474,9.474,9.474,9.474,0.0,
2013-02-20,9.402,9.402,9.402,9.402,0.0,
2013-02-21,9.276,9.276,9.276,9.276,0.0,
2013-02-22,9.278,9.278,9.278,9.278,0.0,
2013-02-25,9.377,9.377,9.377,9.377,0.0,
2013-02-26,9.375,9.375,9.375,9.375,0.0,
2013-02-27,9.469,9.469,9.469,9.469,0.0,
2013-02-28,9.311,9.311,9.311,9.311,0.0,
2013-03-01,9.272,9.272,9.272,9.272,0.0,
2013-03-04,9.272,9.272,9.272,9.272,0.0,
2013-03-05,9.436,9.436,9.436,9.436,0.0,
2013-03-06,9.236,9.236,9.236,9.236,0.0,
2013-03-07,9.427,9.427,9.427,9.427,0.0,
2013-03-08,9.332,9.332,9.332,9.332,0.0,
2013-03-11,9.378,9.378,9.378,9.378,0.0,
2013-03-12,9.233,9.233,9.233,9.233,0.0,
2013-03-13,9.403,9.403,9.403,9.403,0.0,
2013-03-14,9.322,9.322,9.322,9.322,0.0,
2013-03-15,9.401,9.401,9.401,9.401,0.0,
2013-03-18,9.465,9.465,9.465,9.465,0.0,
2013-03-19,9.272,9.272,9.272,9.272,0.0,
2013-03-20,9.583,9.583,9.583,9.583,0.0,
2013-03-21,9.449,9.449,9.449,9.449,0.0,
2013-03-22,9.477,9.477,9.477,9.477,0.0,
2013-03-25,9.584,9.584,9.584,9.584,0.0,
2013-03-26,9.491,9.491,9.491,9.491,0.0,
2013-03-27,9.445,9.445,9.445,9.445,0.0,
2013-03-28,9.254,9.254,9.254,9.254,0.0,
2013-03-29,9.326,9.326,9.326,9.326,0.0,
2013-04-01,9.17,9.17,9.17,9.17,0.0,
2013-04-02,9.217,9.217,9.217,9.217,0.0,
2013-04-03,9.268,9.268,9.268,9.268,0.0,
2013-04-04,9.349,9.349,9.349,9.349,0.0,
2013-04-05,9.381,9.381,9.381,9.381,0.0,
2013-04-08,9.037,9.037,9.037,9.037,0.0,
2013-04-09,9.069,9.069,9.069,9.069,0.0,
2013-04-10,9.025,9.025,9.025,9.025,0.0,
2013-04-11,9.163,9.163,9.163,9.163,0.0,
2013-04-12,9.154,9.154,9.154,9.154,0.0,
2013-04-15,9.168,9.168,9.168,9.168,0.0,
2013-04-16,9.286,9.286,9.286,9.286,0.0,
2013-04-17,9.138,9.138,9.138,9.138,0.0,
2013-04-18,9.251,9.251,9.251,9.251,0.0,
2013-04-22,9.26,9.26,9.26,9.26,0.0,
2013-04-23,9.396,9.396,9.396,9.396,0.0,
2013-04-24,9.343,9.343,9.343,9.343,0.0,
2013-04-25,9.415,9.415,9.415,9.415,0.0,
2013-04-26,9.21,9.21,9.21,9.21,0.0,
2013-05-02,9.166,9.166,9.166,9.166,0.0,
2013-05-03,9.286,9.286,9.286,9.286,0.0,
2013-05-06,9.163,9.163,9.163,9.163,0.0,
2013-05-07,9.178,9.178,9.178,9.178,0.0,
2013-05-08,9.12,9.12,9.12,9.12,0.0,
2013-05-09,9.267,9.267,9.267,9.267,0.0,
2013-05-10,9.26,9.26,9.26,9.26,0.0,
2013-05-13,9.126,9.126,9.126,9.126,0.0,
2013-05-14,9.218,9.218,9.218,9.218,0.0,
2013-05-15,9.172,9.172,9.172,9.172,0.0,
2013-05-16,9.033,9.033,9.033,9.033,0.0,
2013-05-17,9.041,9.041,9.041,9.041,0.0,
2013-05-20,9.052,9.052,9.052,9.052,0.0,
2013-05-21,9.175,9.175,9.175,9.175,0.0,
2013-05-22,8.937,8.937,8.937,8.937,0.0,
2013-05-23,8.993,8.993,8.993,8.993,0.0,
2013-05-24,8.993,8.993,8.993,8.993,0.0,
2013-05-27,8.993,8.993,8.993,8.993,0.0,
2013-05-28,9.066,9.066,9.066,9.066,0.0,
2013-05-29,9.212,9.212,9.212,9.212,0.0,
2013-05-30,8.909,8.909,8.909,8.909,0.0,
2013-05-31,8.936,8.936,8.936,8.936,0.0,
2013-06-03,8.882,8.882,8.882,8.882,0.0,
2013-06-04,8.858,8.858,8.858,8.858,0.0,
2013-06-05,8.777,8.777,8.777,8.777,0.0,
2013-06-06,8.836,8.836,8.836,8.836,0.0,
2013-06-07,8.811,8.811,8.811,8.811,0.0,
2013-06-10,8.895,8.895,8.895,8.895,0.0,
2013-06-11,8.81,8.81,8.81,8.81,0.0,
2013-06-12,8.838,8.838,8.838,8.838,0.0,
2013-06-13,8.897,8.897,8.897,8.897,0.0,
2013-06-14,8.85,8.85,8.85,8.85,0.0,
2013-06-17,8.819,8.819,8.819,8.819,0.0,
2013-06-18,8.967,8.967,8.967,8.967,0.0,
2013-06-19,8.824,8.824,8.824,8.824,0.0,
2013-06-20,8.838,8.838,8.838,8.838,0.0,
2013-06-21,8.837,8.837,8.837,8.837,0.0,
2013-06-24,8.825,8.825,8.825,8.825,0.0,
2013-06-25,8.794,8.794,8.794,8.794,0.0,
2013-06-26,8.878,8.878,8.878,8.878,0.0,
2013-06-27,8.871,8.871,8.871,8.871,0.0,
2013-06-28,8.899,8.899,8.899,8.899,0.0,
2013-07-01,8.86,8.86,8.86,8.86,0.0,
2013-07-02,8.95,8.95,8.95,8.95,0.0,
2013-07-03,8.959,8.959,8.959,8.959,0.0,
2013-07-04,8.767,8.767,8.767,8.767,0.0,
2013-07-05,8.959,8.959,8.959,8.959,0.0,
2013-07-08,9.035,9.035,9.035,9.035,0.0,
2013-07-09,8.883,8.883,8.883,8.883,0.0,
2013-07-10,8.979,8.979,8.979,8.979,0.0,
2013-07-11,8.839,8.839,8.839,8.839,0.0,
2013-07-12,8.971,8.971,8.971,8.971,0.0,
2013-07-15,8.927,8.927,8.927,8.927,0.0,
2013-07-16,8.913,8.913,8.913,8.913,0.0,
2013-07-17,8.95,8.95,8.95,8.95,0.0,
2013-07-18,9.004,9.004,9.004,9.004,0.0,
2013-07-19,8.91,8.91,8.91,8.91,0.0,
2013-07-22,8.884,8.884,8.884,8.884,0.0,
2013-07-23,8.943,8.943,8.943,8.943,0.0,
2013-07-24,8.828,8.828,8.828,8.828,0.0,
2013-07-25,8.852,8.852,8.852,8.852,0.0,
2013-07-26,8.775,8.775,8.775,8.775,0.0,
2013-07-29,8.9,8.9,8.9,8.9,0.0,
2013-07-30,8.861,8.861,8.861,8.861,0.0,
2013-07-31,8.926,8.926,8.926,8.926,0.0,
2013-08-01,8.869,8.869,8.869,8.869,0.0,
2013-08-02,8.968,8.968,8.968,8.968,0.0,
2013-08-05,8.812,8.812,8.812,8.812,0.0,
2013-08-06,8.825,8.825,8.825,8.825,0.0,
2013-08-07,8.825,8.825,8.825,8.825,0.0,
2013-08-08,8.772,8.772,8.772,8.772,0.0,
2013-08-09,8.927,8.927,8.927,8.927,0.0,
2013-08-12,8.84,8.84,8.84,8.84,0.0,
2013-08-13,8.725,8.725,8.725,8.725,0.0,
2013-08-14,8.917,8.917,8.917,8.917,0.0,
2013-08-15,8.88,8.88,8.88,8.88,0.0,
2013-08-16,8.731,8.731,8.731,8.731,0.0,
2013-08-19,8.859,8.859,8.859,8.859,0.0,
2013-08-20,8.849,8.849,8.849,8.849,0.0,
2013-08-21,8.733,8.733,8.733,8.733,0.0,
2013-08-22,8.712,8.712,8.712,8.712,0.0,
2013-08-23,8.883,8.883,8.883,8.883,0.0,
2013-08-26,8.841,8.841,8.841,8.841,0.0,
2013-08-27,8.813,8.813,8.813,8.813,0.0,
2013-08-28,8.767,8.767,8.767,8.767,0.0,
2013-08-29,8.918,8.918,8.918,8.918,0.0,
2013-08-30,8.813,8.813,8.813,8.813,0.0,
2013-09-03,8.859,8.859,8.859,8.859,0.0,
2013-09-04,8.875,8.875,8.875,8.875,0.0,
2013-09-05,8.785,8.785,8.785,8.785,0.0,
2013-09-06,8.798,8.798,8.798,8.798,0.0,
2013-09-09,8.793,8.793,8.793,8.793,0.0,
2013-09-10,8.782,8.782,8.782,8.782,0.0,
2013-09-11,8.892,8.892,8.892,8.892,0.0,
2013-09-12,8.814,8.814,8.814,8.814,0.0,
2013-09-13,8.769,8.769,8.769,8.769,0.0,
2013-09-16,8.915,8.915,8.915,8.915,0.0,
2013-09-17,8.846,8.846,8.846,8.846,0.0,
2013-09-18,8.872,8.872,8.872,8.872,0.0,
2013-09-19,8.846,8.846,8.846,8.846,0.0,
2013-09-20,8.854,8.854,8.854,8.854,0.0,
2013-09-23,8.821,8.821,8.821,8.821,0.0,
2013-09-24,8.832,8.832,8.832,8.832,0.0,
2013-09-25,8.842,8.842,8.842,8.842,0.0,
2013-09-26,8.842,8.842,8.842,8.842,0.0,
2013-09-27,8.951,8.951,8.951,8.951,0.0,
2013-09-30,8.93,8.93,8.93,8.93,0.0,
2013-10-01,8.862,8.862,8.862,8.862,0.0,
2013-10-02,8.903,8.903,8.903,8.903,0.0,
2013-10-03,8.883,8.883,8.883,8.883,0.0,
2013-10-04,8.867,8.867,8.867,8.867,0.0,
2013-10-07,8.894,8.894,8.894,8.894,0.0,
2013-10-08,8.718,8.718,8.718,8.718,0.0,
2013-10-09,8.774,8.774,8.774,8.774,0.0,
2013-10-10,8.721,8.721,8.721,8.721,0.0,
2013-10-11,8.886,8.886,8.886,8.886,0.0,
2013-10-14,8.732,8.732,8.732,8.732,0.0,
2013-10-15,8.849,8.849,8.849,8.849,0.0,
2013-10-16,8.759,8.759,8.759,8.759,0.0,
2013-10-17,8.867,8.867,8.867,8.867,0.0,
2013-10-18,8.872,8.872,8.872,8.872,0.0,
2013-10-21,8.952,8.952,8.952,8.952,0.0,
2013-10-22,8.857,8.857,8.857,8.857,0.0,
2013-10-23,8.884,8.884,8.884,8.884,0.0,
2013-10-24,8.86,8.86,8.86,8.86,0.0,
2013-10-25,8.836,8.836,8.836,8.836,0.0,
2013-10-28,8.838,8.838,8.838,8.838,0.0,
2013-10-29,8.871,8.871,8.871,8.871,0.0,
2013-10-30,8.963,8.963,8.963,8.963,0.0,
2013-10-31,8.854,8.854,8.854,8.854,0.0,
2013-11-01,8.878,8.878,8.878,8.878,0.0,
2013-11-04,8.933,8.933,8.933,8.933,0.0,
2013-11-05,8.936,8.936,8.936,8.936,0.0,
2013-11-06,8.861,8.861,8.861,8.861,0.0,
2013-11-07,8.806,8.806,8.806,8.806,0.0,
2013-11-08,8.954,8.954,8.954,8.954,0.0,
2013-11-11,8.907,8.907,8.907,8.907,0.0,
2013-11-12,8.904,8.904,8.904,8.904,0.0,
2013-11-13,8.889,8.889,8.889,8.889,0.0,
2013-11-14,8.808,8.808,8.808,8.808,0.0,
2013-11-15,8.918,8.918,8.918,8.918,0.0,
2013-11-18,8.898,8.898,8.898,8.898,0.0,
2013-11-19,8.91,8.91,8.91,8.91,0.0,
2013-11-20,8.864,8.864,8.864,8.864,0.0,
2013-11-21,8.888,8.888,8.888,8.888,0.0,
2013-11-22,8.849,8.849,8.849,8.849,0.0,
2013-11-25,8.9,8.9,8.9,8.9,0.0,
2013-11-26,8.889,8.889,8.889,8.889,0.0,
2013-11-27,8.92,8.92,8.92,8.92,0.0,
2013-11-28,8.892,8.892,8.892,8.892,0.0,
2013-11-29,8.902,8.902,8.902,8.902,0.0,
2013-12-02,8.845,8.845,8.845,8.845,0.0,
2013-12-03,8.916,8.916,8.916,8.916,0.0,
2013-12-04,8.921,8.921,8.921,8.921,0.0,
2013-12-05,8.912,8.912,8.912,8.912,0.0,
2013-12-06,8.946,8.946,8.946,8.946,0.0,
2013-12-09,8.94,8.94,8.94,8.94,0.0,
2013-12-10,8.911,8.911,8.911,8.911,0.0,
2013-12-11,8.939,8.939,8.939,8.939,0.0,
2013-12-12,8.953,8.953,8.953,8.953,0.0,
2013-12-13,8.853,8.853,8.853,8.853,0.0,
2013-12-16,8.904,8.904,8.904,8.904,0.0,
2013-12-17,8.951,8.951,8.951,8.951,0.0,
2013-12-18,8.95,8.95,8.95,8.95,0.0,
2013-12-19,8.939,8.939,8.939,8.939,0.0,
2013-12-20,8.933,8.933,8.933,8.933,0.0,
2013-12-23,8.899,8.899,8.899,8.899,0.0,
2013-12-24,8.877,8.877,8.877,8.877,0.0,
2013-12-25,8.92,8.92,8.92,8.92,0.0,
2013-12-26,8.887,8.887,8.887,8.887,0.0,
2013-12-27,8.887,8.887,8.887,8.887,0.0,
2013-12-30,8.947,8.947,8.947,8.947,0.0,
2013-12-31,8.947,8.947,8.947,8.947,0.0,
2014-01-02,8.893,8.893,8.893,8.893,0.0,
2014-01-03,8.879,8.879,8.879,8.879,0.0,
2014-01-06,8.902,8.902,8.902,8.902,0.0,
2014-01-07,8.914,8.914,8.914,8.914,0.0,
2014-01-08,8.891,8.891,8.891,8.891,0.0,
2014-01-09,8.877,8.877,8.877,8.877,0.0,
2014-01-10,8.89,8.89,8.89,8.89,0.0,
2014-01-13,8.889,8.889,8.889,8.889,0.0,
2014-01-14,8.841,8.841,8.841,8.841,0.0,
2014-01-15,8.853,8.853,8.853,8.853,0.0,
2014-01-16,8.835,8.835,8.835,8.835,0.0,
2014-01-17,8.869,8.869,8.869,8.869,0.0,
2014-01-20,8.855,8.855,8.855,8.855,0.0,
2014-01-21,8.855,8.855,8.855,8.855,0.0,
2014-01-22,8.848,8.848,8.848,8.848,0.0,
2014-01-23,8.897,8.897,8.897,8.897,0.0,
2014-01-24,8.824,8.824,8.824,8.824,0.0,
2014-01-27,8.846,8.846,8.846,8.846,0.0,
2014-02-06,8.777,8.777,8.777,8.777,0.0,
2014-02-07,8.795,8.795,8.795,8.795,0.0,
2014-02-10,8.796,8.796,8.796,8.796,0.0,
2014-02-11,8.838,8.838,8.838,8.838,0.0,
2014-02-12,8.794,8.794,8.794,8.794,0.0,
2014-02-13,8.802,8.802,8.802,8.802,0.0,
2014-02-14,8.737,8.737,8.737,8.737,0.0,
2014-02-17,8.769,8.769,8.769,8.769,0.0,
2014-02-18,8.742,8.742,8.742,8.742,0.0,
2014-02-19,8.812,8.812,8.812,8.812,0.0,
2014-02-20,8.77,8.77,8.77,8.77,0.0,
2014-02-21,8.644,8.644,8.644,8.644,0.0,
2014-02-24,8.681,8.681,8.681,8.681,0.0,
2014-02-25,8.684,8.684,8.684,8.684,0.0,
2014-02-26,8.704,8.704,8.704,8.704,0.0,
2014-02-27,8.696,8.696,8.696,8.696,0.0,
2014-02-28,8.666,8.666,8.666,8.666,0.0,
2014-03-03,8.648,8.648,8.648,8.648,0.0,
2014-03-04,8.636,8.636,8.636,8.636,0.0,
2014-03-05,8.625,8.625,8.625,8.625,0.0,
2014-03-06,8.682,8.682,8.682,8.682,0.0,
2014-03-07,8.662,8.662,8.662,8.662,0.0,
2014-03-10,8.633,8.633,8.633,8.633,0.0,
2014-03-11,8.638,8.638,8.638,8.638,0.0,
2014-03-12,8.668,8.668,8.668,8.668,0.0,
2014-03-13,8.629,8.629,8.629,8.629,0.0,
2014-03-14,8.616,8.616,8.616,8.616,0.0,
2014-03-17,8.617,8.617,8.617,8.617,0.0,
2014-03-18,8.617,8.617,8.617,8.617,0.0,
2014-03-19,8.617,8.617,8.617,8.617,0.0,
2014-03-20,8.525,8.525,8.525,8.525,0.0,
2014-03-21,8.582,8.582,8.582,8.582,0.0,
2014-03-24,8.582,8.582,8.582,8.582,0.0,
2014-03-25,8.543,8.543,8.543,8.543,0.0,
2014-03-26,8.546,8.546,8.546,8.546,0.0,
2014-03-27,8.558,8.558,8.558,8.558,0.0,
2014-03-28,8.545,8.545,8.545,8.545,0.0,
2014-03-31,8.495,8.495,8.495,8.495,0.0,
2014-04-01,8.609,8.609,8.609,8.609,0.0,
2014-04-02,8.533,8.533,8.533,8.533,0.0,
2014-04-03,8.537,8.537,8.537,8.537,0.0,
2014-04-04,8.513,8.513,8.513,8.513,0.0,
2014-04-07,8.516,8.516,8.516,8.516,0.0,
2014-04-08,8.518,8.518,8.518,8.518,0.0,
2014-04-10,8.568,8.568,8.568,8.568,0.0,
2014-04-11,8.428,8.428,8.428,8.428,0.0,
2014-04-14,8.62,8.62,8.62,8.62,0.0,
2014-04-15,8.559,8.559,8.559,8.559,0.0,
2014-04-16,8.56,8.56,8.56,8.56,0.0,
2014-04-17,8.533,8.533,8.533,8.533,0.0,
2014-04-18,8.551,8.551,8.551,8.551,0.0,
2014-04-21,8.51,8.51,8.51,8.51,0.0,
2014-04-22,8.478,8.478,8.478,8.478,0.0,
2014-04-23,8.478,8.478,8.478,8.478,0.0,
2014-04-24,8.578,8.578,8.578,8.578,0.0,
2014-04-25,8.468,8.468,8.468,8.468,0.0,
2014-04-28,8.583,8.583,8.583,8.583,0.0,
2014-04-29,8.466,8.466,8.466,8.466,0.0,
2014-05-02,8.464,8.464,8.464,8.464,0.0,
2014-05-05,8.752,8.752,8.752,8.752,0.0,
2014-05-06,8.726,8.726,8.726,8.726,0.0,
2014-05-07,8.726,8.726,8.726,8.726,0.0,
2014-05-08,8.739,8.739,8.739,8.739,0.0,
2014-05-09,8.738,8.738,8.738,8.738,0.0,
2014-05-12,8.678,8.678,8.678,8.678,0.0,
2014-05-13,8.777,8.777,8.777,8.777,0.0,
2014-05-14,8.699,8.699,8.699,8.699,0.0,
2014-05-15,8.74,8.74,8.74,8.74,0.0,
2014-05-16,8.775,8.775,8.775,8.775,0.0,
2014-05-19,8.683,8.683,8.683,8.683,0.0,
2014-05-20,8.677,8.677,8.677,8.677,0.0,
2014-05-21,8.664,8.664,8.664,8.664,0.0,
2014-05-22,8.668,8.668,8.668,8.668,0.0,
2014-05-23,8.763,8.763,8.763,8.763,0.0,
2014-05-26,8.7,8.7,8.7,8.7,0.0,
2014-05-27,8.706,8.706,8.706,8.706,0.0,
2014-05-28,8.734,8.734,8.734,8.734,0.0,
2014-05-29,8.725,8.725,8.725,8.725,0.0,
2014-05-30,8.694,8.694,8.694,8.694,0.0,
2014-06-02,8.657,8.657,8.657,8.657,0.0,
2014-06-03,8.619,8.619,8.619,8.619,0.0,
2014-06-04,8.622,8.622,8.622,8.622,0.0,
2014-06-05,8.684,8.684,8.684,8.684,0.0,
2014-06-06,8.684,8.684,8.684,8.684,0.0,
2014-06-09,8.656,8.656,8.656,8.656,0.0,
2014-06-10,8.639,8.639,8.639,8.639,0.0,
2014-06-11,8.636,8.636,8.636,8.636,0.0,
2014-06-12,8.645,8.645,8.645,8.645,0.0,
2014-06-13,8.636,8.636,8.636,8.636,0.0,
2014-06-16,8.641,8.641,8.641,8.641,0.0,
2014-06-17,8.631,8.631,8.631,8.631,0.0,
2014-06-18,8.67,8.67,8.67,8.67,0.0,
2014-06-19,8.658,8.658,8.658,8.658,0.0,
2014-06-20,8.674,8.674,8.674,8.674,0.0,
2014-06-23,8.63,8.63,8.63,8.63,0.0,
2014-06-24,8.629,8.629,8.629,8.629,0.0,
2014-06-25,8.663,8.663,8.663,8.663,0.0,
2014-06-26,8.645,8.645,8.645,8.645,0.0,
2014-06-27,8.645,8.645,8.645,8.645,0.0,
2014-06-30,8.577,8.577,8.577,8.577,0.0,
2014-07-01,8.613,8.613,8.613,8.613,0.0,
2014-07-02,8.62,8.62,8.62,8.62,0.0,
2014-07-03,8.577,8.577,8.577,8.577,0.0,
2014-07-04,8.603,8.603,8.603,8.603,0.0,
2014-07-07,8.588,8.588,8.588,8.588,0.0,
2014-07-08,8.575,8.575,8.575,8.575,0.0,
2014-07-09,8.575,8.575,8.575,8.575,0.0,
2014-07-10,8.592,8.592,8.592,8.592,0.0,
2014-07-11,8.589,8.589,8.589,8.589,0.0,
2014-07-14,8.553,8.553,8.553,8.553,0.0,
2014-07-15,8.551,8.551,8.551,8.551,0.0,
2014-07-16,8.551,8.551,8.551,8.551,0.0,
2014-07-17,8.577,8.577,8.577,8.577,0.0,
2014-07-18,8.555,8.555,8.555,8.555,0.0,
2014-07-21,8.594,8.594,8.594,8.594,0.0,
2014-07-22,8.594,8.594,8.594,8.594,0.0,
2014-07-23,8.51,8.51,8.51,8.51,0.0,
2014-07-24,8.51,8.51,8.51,8.51,0.0,
2014-07-25,8.52,8.52,8.52,8.52,0.0,
2014-07-28,8.52,8.52,8.52,8.52,0.0,
2014-07-29,8.5,8.5,8.5,8.5,0.0,
2014-07-30,8.458,8.458,8.458,8.458,0.0,
2014-07-31,8.426,8.426,8.426,8.426,0.0,
2014-08-01,8.381,8.381,8.381,8.381,0.0,
2014-08-04,8.344,8.344,8.344,8.344,0.0,
2014-08-05,8.294,8.294,8.294,8.294,0.0,
2014-08-06,8.335,8.335,8.335,8.335,0.0,
2014-08-07,8.307,8.307,8.307,8.307,0.0,
2014-08-08,8.312,8.312,8.312,8.312,0.0,
2014-08-11,8.032,8.032,8.032,8.032,0.0,
2014-08-12,8.215,8.215,8.215,8.215,0.0,
2014-08-13,8.061,8.061,8.061,8.061,0.0,
2014-08-14,8.065,8.065,8.065,8.065,0.0,
2014-08-15,7.905,7.905,7.905,7.905,0.0,
2014-08-18,8.013,8.013,8.013,8.013,0.0,
2014-08-19,7.99,7.99,7.99,7.99,0.0,
2014-08-20,8.057,8.057,8.057,8.057,0.0,
2014-08-21,7.933,7.933,7.933,7.933,0.0,
2014-08-22,7.925,7.925,7.925,7.925,0.0,
2014-08-25,7.858,7.858,7.858,7.858,0.0,
2014-08-26,7.867,7.867,7.867,7.867,0.0,
2014-08-27,7.853,7.853,7.853,7.853,0.0,
2014-08-28,8.018,8.018,8.018,8.018,0.0,
2014-08-29,8.038,8.038,8.038,8.038,0.0,
2014-09-03,8.101,8.101,8.101,8.101,0.0,
2014-09-04,7.863,7.863,7.863,7.863,0.0,
2014-09-05,7.926,7.926,7.926,7.926,0.0,
2014-09-08,7.802,7.802,7.802,7.802,0.0,
2014-09-09,7.549,7.549,7.549,7.549,0.0,
2014-09-10,7.631,7.631,7.631,7.631,0.0,
2014-09-11,7.575,7.575,7.575,7.575,0.0,
2014-09-12,7.266,7.266,7.266,7.266,0.0,
2014-09-15,7.178,7.178,7.178,7.178,0.0,
2014-09-16,7.181,7.181,7.181,7.181,0.0,
2014-09-17,7.199,7.199,7.199,7.199,0.0,
2014-09-18,7.219,7.219,7.219,7.219,0.0,
2014-09-19,7.199,7.199,7.199,7.199,0.0,
2014-09-22,7.169,7.169,7.169,7.169,0.0,
2014-09-23,7.169,7.169,7.169,7.169,0.0,
2014-09-24,7.169,7.169,7.169,7.169,0.0,
2014-09-25,6.749,6.749,6.749,6.749,0.0,
2014-09-26,6.727,6.727,6.727,6.727,0.0,
2014-09-29,6.71,6.71,6.71,6.71,0.0,
2014-09-30,6.66,6.66,6.66,6.66,0.0,
2014-10-01,6.69534,6.69534,6.69534,6.69534,0.0,
2014-10-02,6.507,6.507,6.507,6.507,0.0,
2014-10-03,6.242,6.242,6.242,6.242,0.0,
2014-10-06,6.151,6.151,6.151,6.151,0.0,
2014-10-07,6.086,6.086,6.086,6.086,0.0,
2014-10-08,5.994,5.994,5.994,5.994,0.0,
2014-10-09,6.013,6.013,6.013,6.013,0.0,
2014-10-10,6.037,6.037,6.037,6.037,0.0,
2014-10-13,6.082,6.082,6.082,6.082,0.0,
2014-10-14,6.128,6.128,6.128,6.128,0.0,
2014-10-15,6.152,6.152,6.152,6.152,0.0,
2014-10-16,6.159,6.159,6.159,6.159,0.0,
2014-10-17,6.174,6.174,6.174,6.174,0.0,
2014-10-20,6.162,6.162,6.162,6.162,0.0,
2014-10-21,6.239,6.239,6.239,6.239,0.0,
2014-10-22,6.279,6.279,6.279,6.279,0.0,
2014-10-23,6.262,6.262,6.262,6.262,0.0,
2014-10-24,6.279,6.279,6.279,6.279,0.0,
2014-10-27,6.322,6.322,6.322,6.322,0.0,
2014-10-28,6.317,6.317,6.317,6.317,0.0,
2014-10-29,6.293,6.293,6.293,6.293,0.0,
2014-10-30,6.314,6.314,6.314,6.314,0.0,
2014-10-31,6.302,6.302,6.302,6.302,0.0,
2014-11-03,6.302,6.302,6.302,6.302,0.0,
2014-11-04,6.339,6.339,6.339,6.339,0.0,
2014-11-05,6.346,6.346,6.346,6.346,0.0,
2014-11-06,6.339,6.339,6.339,6.339,0.0,
2014-11-07,6.339,6.339,6.339,6.339,0.0,
2014-11-10,6.35,6.35,6.35,6.35,0.0,
2014-11-11,6.401,6.401,6.401,6.401,0.0,
2014-11-12,6.373,6.373,6.373,6.373,0.0,
2014-11-13,6.46,6.46,6.46,6.46,0.0,
2014-11-14,6.516,6.516,6.516,6.516,0.0,
2014-11-17,6.816,6.816,6.816,6.816,0.0,
2014-11-18,6.929,6.929,6.929,6.929,0.0,
2014-11-19,6.919,6.919,6.919,6.919,0.0,
2014-11-20,6.869,6.869,6.869,6.869,0.0,
2014-11-21,6.759,6.759,6.759,6.759,0.0,
2014-11-24,6.83,6.83,6.83,6.83,0.0,
2014-11-25,6.825,6.825,6.825,6.825,0.0,
2014-11-26,6.891,6.891,6.891,6.891,0.0,
2014-11-27,6.899,6.899,6.899,6.899,0.0,
2014-11-28,6.893,6.893,6.893,6.893,0.0,
2014-12-01,6.932,6.932,6.932,6.932,0.0,
2014-12-02,7.021,7.021,7.021,7.021,0.0,
2014-12-03,7.021,7.021,7.021,7.021,0.0,
2014-12-04,6.995,6.995,6.995,6.995,0.0,
2014-12-05,7.014,7.014,7.014,7.014,0.0,
2014-12-08,7.019,7.019,7.019,7.019,0.0,
2014-12-09,7.01,7.01,7.01,7.01,0.0,
2014-12-10,7.021,7.021,7.021,7.021,0.0,
2014-12-11,7.019,7.019,7.019,7.019,0.0,
2014-12-12,7.043,7.043,7.043,7.043,0.0,
2014-12-15,7.027,7.027,7.027,7.027,0.0,
2014-12-16,7.079,7.079,7.079,7.079,0.0,
2014-12-17,7.099,7.099,7.099,7.099,0.0,
2014-12-18,7.318,7.318,7.318,7.318,0.0,
2014-12-19,7.192,7.192,7.192,7.192,0.0,
2014-12-22,7.186,7.186,7.186,7.186,0.0,
2014-12-23,7.182,7.182,7.182,7.182,0.0,
2014-12-24,7.187,7.187,7.187,7.187,0.0,
2014-12-25,7.182,7.182,7.182,7.182,0.0,
2014-12-26,7.182,7.182,7.182,7.182,0.0,
2014-12-29,7.16,7.16,7.16,7.16,0.0,
2014-12-30,7.16,7.16,7.16,7.16,0.0,
2014-12-31,7.15,7.15,7.15,7.15,0.0,
2015-01-05,7.157,7.157,7.157,7.157,0.0,
2015-01-06,7.157,7.157,7.157,7.157,0.0,
2015-01-07,7.156,7.156,7.156,7.156,0.0,
2015-01-08,7.156,7.156,7.156,7.156,0.0,
2015-01-09,7.155,7.155,7.155,7.155,0.0,
2015-01-12,7.148,7.148,7.148,7.148,0.0,
2015-01-13,7.152,7.152,7.152,7.152,0.0,
2015-01-14,7.051,7.051,7.051,7.051,0.0,
2015-01-15,7.059,7.059,7.059,7.059,0.0,
2015-01-16,6.975,6.975,6.975,6.975,0.0,
